hotel_id,city,distance,stars,rating,country,city_actual,rating_reviewcount,center1label,center2label,neighbourhood,accommodation_type
2961,Bucharest,3.7,4.0,4.3,Romania,Bucharest,34.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2962,Bucharest,4.8,3.5,3.2,Romania,Bucharest,24.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2963,Bucharest,2.2,4.0,4.4,Romania,Bucharest,193.0,City centre,George Bacovia Memorial House,Bucharest,Apartment
2964,Bucharest,1.3,4.0,4.1,Romania,Bucharest,19.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2965,Bucharest,4.2,4.0,4.0,Romania,Bucharest,24.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2966,Bucharest,6.2,4.0,4.0,Romania,Bucharest,2.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2967,Bucharest,4.7,4.0,4.0,Romania,Bucharest,19.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2968,Bucharest,2.3,4.0,4.9,Romania,Bucharest,7.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2969,Bucharest,4.2,4.0,4.3,Romania,Bucharest,54.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2970,Bucharest,4.7,2.0,2.5,Romania,Bucharest,8.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2971,Bucharest,2.1,2.0,3.5,Romania,Bucharest,6.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2972,Bucharest,7.5,4.0,3.5,Romania,Bucharest,6.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2973,Bucharest,3.1,2.0,3.7,Romania,Bucharest,4.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2976,Bucharest,2.1,3.0,3.0,Romania,Bucharest,6.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2977,Bucharest,1.5,3.0,4.5,Romania,Bucharest,2.0,City centre,George Bacovia Memorial House,Bucharest,Apartment
2978,Bucharest,5.8,3.0,4.3,Romania,Bucharest,10.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2979,Bucharest,2.0,4.0,4.0,Romania,Bucharest,7.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2981,Bucharest,6.2,3.0,3.2,Romania,Bucharest,10.0,City centre,George Bacovia Memorial House,Bucharest,Hotel
2982,Bucharest,4.0,3.5,5.0,Romania,Bucharest,1.0,City centre,George Bacovia Memorial House,Bucharest,Apartment
2984,Bucharest,1.0,5.0,4.5,Romania,Bucharest,270.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
2985,Bucharest,1.7,4.0,4.6,Romania,Bucharest,225.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
2986,Bucharest,1.2,4.0,4.5,Romania,Bucharest,202.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
2987,Bucharest,1.4,4.0,3.9,Romania,Bucharest,55.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
2988,Bucharest,1.0,5.0,4.8,Romania,Bucharest,161.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
2989,Bucharest,1.0,3.0,3.7,Romania,Bucharest,27.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
2991,Bucharest,1.0,3.0,4.0,Romania,Bucharest,21.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hostel
2992,Bucharest,0.9,4.0,3.7,Romania,Bucharest,60.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
2993,Bucharest,1.4,5.0,4.5,Romania,Bucharest,30.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
2994,Bucharest,1.1,4.0,4.0,Romania,Bucharest,29.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
2995,Bucharest,1.1,3.0,4.1,Romania,Bucharest,81.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
2997,Bucharest,1.1,4.0,4.5,Romania,Bucharest,12.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
2998,Bucharest,1.2,4.0,4.5,Romania,Bucharest,53.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
2999,Bucharest,1.6,4.0,4.0,Romania,Bucharest,61.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
3000,Bucharest,0.8,,4.5,Romania,Bucharest,2.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
3001,Bucharest,1.6,5.0,4.3,Romania,Bucharest,49.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
3002,Bucharest,1.1,5.0,4.5,Romania,Bucharest,532.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
3003,Bucharest,1.4,4.0,4.3,Romania,Bucharest,45.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
3004,Bucharest,1.5,3.0,2.5,Romania,Bucharest,2.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Apart-hotel
3007,Bucharest,1.0,4.0,3.5,Romania,Bucharest,26.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
3008,Bucharest,1.3,3.0,4.3,Romania,Bucharest,19.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hostel
3009,Bucharest,0.9,3.0,4.0,Romania,Bucharest,18.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Apart-hotel
3010,Bucharest,1.1,4.0,4.4,Romania,Bucharest,82.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
3011,Bucharest,1.2,4.0,4.1,Romania,Bucharest,17.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
3012,Bucharest,0.8,3.0,4.0,Romania,Bucharest,11.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
3013,Bucharest,1.7,3.0,4.3,Romania,Bucharest,4.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Apart-hotel
3014,Bucharest,1.3,4.0,4.5,Romania,Bucharest,5.0,City centre,George Bacovia Memorial House,Bucharest City-Centre,Hotel
3015,Bucharest,3.7,4.0,4.4,Romania,Bucharest,38.0,City centre,George Bacovia Memorial House,Kiseleff,Hotel
3016,Bucharest,3.9,3.0,4.0,Romania,Bucharest,25.0,City centre,George Bacovia Memorial House,Kiseleff,Hotel
3017,Bucharest,7.9,3.5,4.3,Romania,Otopeni,46.0,City centre,George Bacovia Memorial House,Otopeni,Hotel
3018,Bucharest,9.5,4.0,4.3,Romania,Otopeni,541.0,City centre,George Bacovia Memorial House,Otopeni,Hotel
3019,Bucharest,9.9,4.0,4.3,Romania,Otopeni,317.0,City centre,George Bacovia Memorial House,Otopeni,Hotel
3020,Bucharest,7.9,3.0,4.8,Romania,Otopeni,17.0,City centre,George Bacovia Memorial House,Otopeni,Hotel
3021,Bucharest,1.1,4.0,4.0,Romania,Bucharest,71.0,City centre,George Bacovia Memorial House,Parliament,Hotel
3022,Bucharest,1.0,3.0,3.7,Romania,Bucharest,136.0,City centre,George Bacovia Memorial House,Parliament,Hotel
3023,Bucharest,1.2,5.0,4.3,Romania,Bucharest,166.0,City centre,George Bacovia Memorial House,Parliament,Hotel
3024,Bucharest,0.5,3.0,4.0,Romania,Bucharest,44.0,City centre,George Bacovia Memorial House,Parliament,Hotel
3025,Bucharest,2.7,4.0,4.1,Romania,Bucharest,18.0,City centre,George Bacovia Memorial House,Piata Romana,Hotel
3026,Bucharest,1.7,3.0,3.0,Romania,Bucharest,12.0,City centre,George Bacovia Memorial House,Piata Romana,Hotel
3027,Bucharest,1.7,3.0,3.7,Romania,Bucharest,10.0,City centre,George Bacovia Memorial House,Piata Romana,Hotel
3028,Bucharest,1.5,4.0,4.1,Romania,Bucharest,73.0,City centre,George Bacovia Memorial House,Piata Romana,Hotel
3029,Bucharest,1.8,4.0,4.3,Romania,Bucharest,55.0,City centre,George Bacovia Memorial House,Piata Romana,Hotel
3030,Bucharest,2.3,4.0,4.4,Romania,Bucharest,19.0,City centre,George Bacovia Memorial House,Piata Romana,Hotel
3031,Bucharest,2.3,4.0,4.1,Romania,Bucharest,9.0,City centre,George Bacovia Memorial House,Piata Romana,Hotel
3032,Bucharest,1.8,3.0,3.7,Romania,Bucharest,182.0,City centre,George Bacovia Memorial House,Piata Romana,Hotel
3033,Bucharest,1.8,4.0,3.2,Romania,Bucharest,6.0,City centre,George Bacovia Memorial House,Piata Romana,Hotel
3034,Bucharest,1.8,2.0,3.9,Romania,Bucharest,183.0,City centre,George Bacovia Memorial House,Piata Romana,Hotel
3035,Bucharest,1.6,3.0,4.0,Romania,Bucharest,110.0,City centre,George Bacovia Memorial House,Piata Romana,Hotel
3036,Bucharest,2.0,3.0,1.0,Romania,Bucharest,2.0,City centre,George Bacovia Memorial House,Piata Romana,Guest House
3037,Bucharest,1.7,4.0,3.7,Romania,Bucharest,14.0,City centre,George Bacovia Memorial House,Piata Romana,Hotel
3038,Bucharest,1.9,3.0,3.0,Romania,Bucharest,50.0,City centre,George Bacovia Memorial House,Piata Romana,Hotel
3039,Bucharest,0.8,4.0,4.3,Romania,Bucharest,127.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3040,Bucharest,0.9,4.0,3.5,Romania,Bucharest,32.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3041,Bucharest,0.5,4.0,3.5,Romania,Bucharest,6.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3042,Bucharest,0.4,3.0,3.9,Romania,Bucharest,9.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3043,Bucharest,0.2,4.0,3.7,Romania,Bucharest,28.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3044,Bucharest,0.2,4.0,4.3,Romania,Bucharest,441.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3045,Bucharest,0.3,4.0,4.5,Romania,Bucharest,33.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3046,Bucharest,0.5,4.0,4.1,Romania,Bucharest,141.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3047,Bucharest,0.3,3.0,3.5,Romania,Bucharest,32.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3048,Bucharest,0.4,3.0,4.4,Romania,Bucharest,119.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3049,Bucharest,0.4,2.0,3.7,Romania,Bucharest,21.0,City centre,George Bacovia Memorial House,Piata Unirii,Hostel
3050,Bucharest,0.3,4.0,5.0,Romania,Bucharest,3.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3051,Bucharest,0.5,4.0,3.7,Romania,Bucharest,33.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3052,Bucharest,0.3,3.0,3.7,Romania,Bucharest,37.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3053,Bucharest,0.4,2.0,5.0,Romania,Bucharest,1.0,City centre,George Bacovia Memorial House,Piata Unirii,Guest House
3054,Bucharest,0.3,3.5,4.0,Romania,Bucharest,15.0,City centre,George Bacovia Memorial House,Piata Unirii,Hotel
3055,Bucharest,0.4,1.0,4.0,Romania,Bucharest,38.0,City centre,George Bacovia Memorial House,Piata Unirii,Hostel
3056,Bucharest,19.0,5.0,3.0,Romania,Snagov,5.0,City centre,George Bacovia Memorial House,Snagov,Hotel
3057,Bucharest,0.7,4.0,3.9,Romania,Bucharest,85.0,City centre,George Bacovia Memorial House,University Square,Hotel
3059,Bucharest,0.7,4.0,3.7,Romania,Bucharest,108.0,City centre,George Bacovia Memorial House,University Square,Hotel
3060,Bucharest,0.9,3.0,4.3,Romania,Bucharest,86.0,City centre,George Bacovia Memorial House,University Square,Hotel
3061,Bucharest,0.6,4.0,4.5,Romania,Bucharest,108.0,City centre,George Bacovia Memorial House,University Square,Hotel
3062,Bucharest,0.8,3.0,3.7,Romania,Bucharest,24.0,City centre,George Bacovia Memorial House,University Square,Hotel
3063,Bucharest,0.8,4.0,4.5,Romania,Bucharest,345.0,City centre,George Bacovia Memorial House,University Square,Hotel
3064,Bucharest,0.7,4.0,4.6,Romania,Bucharest,373.0,City centre,George Bacovia Memorial House,University Square,Hotel
3065,Bucharest,0.6,4.0,4.4,Romania,Bucharest,129.0,City centre,George Bacovia Memorial House,University Square,Hotel
3066,Bucharest,0.7,5.0,4.5,Romania,Bucharest,123.0,City centre,George Bacovia Memorial House,University Square,Hotel
3067,Bucharest,0.8,5.0,4.5,Romania,Bucharest,201.0,City centre,George Bacovia Memorial House,University Square,Hotel
3068,Bucharest,0.8,2.5,2.5,Romania,Bucharest,2.0,City centre,George Bacovia Memorial House,University Square,Apartment
3070,Bucharest,0.7,4.0,3.5,Romania,Bucharest,34.0,City centre,George Bacovia Memorial House,University Square,Hotel
3071,Bucharest,0.8,3.0,4.3,Romania,Bucharest,14.0,City centre,George Bacovia Memorial House,University Square,Apartment
3072,Bucharest,0.8,4.0,3.7,Romania,Bucharest,64.0,City centre,George Bacovia Memorial House,University Square,Hotel
3073,Bucharest,0.4,2.0,3.0,Romania,Bucharest,9.0,City centre,George Bacovia Memorial House,University Square,Hostel
3074,Bucharest,0.7,4.0,4.4,Romania,Bucharest,23.0,City centre,George Bacovia Memorial House,University Square,Hotel
3075,Bucharest,0.8,3.0,4.0,Romania,Bucharest,76.0,City centre,George Bacovia Memorial House,University Square,Hotel
3076,Bucharest,0.5,3.5,5.0,Cameroon,Bucharest,1.0,City centre,George Bacovia Memorial House,University Square,Apartment
3077,Bucharest,0.6,4.0,4.5,Romania,Bucharest,214.0,City centre,George Bacovia Memorial House,University Square,Hotel
3078,Budapest,0.9,4.0,4.1,Hungary,Budapest,157.0,City centre,Vaci Street,01. BudavÃ¡r,Hotel
3079,Budapest,0.9,4.0,4.6,Hungary,Budapest,123.0,City centre,Vaci Street,01. BudavÃ¡r,Hotel
3080,Budapest,0.5,3.0,4.3,Hungary,Budapest,111.0,City centre,Vaci Street,01. BudavÃ¡r,Hotel
3081,Budapest,0.8,3.0,4.0,Hungary,Budapest,100.0,City centre,Vaci Street,01. BudavÃ¡r,Apartment
3082,Budapest,1.4,4.0,3.7,Hungary,Budapest,382.0,City centre,Vaci Street,01. BudavÃ¡r,Hotel
3083,Budapest,0.7,4.0,4.4,Hungary,Budapest,148.0,City centre,Vaci Street,01. BudavÃ¡r,Hotel
3084,Budapest,1.2,3.0,4.1,Hungary,Budapest,116.0,City centre,Vaci Street,01. BudavÃ¡r,Hotel
3085,Budapest,0.8,2.5,2.7,Hungary,Budapest,12.0,City centre,Vaci Street,01. BudavÃ¡r,Apartment
3086,Budapest,0.1,4.0,4.4,Hungary,Budapest,239.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3087,Budapest,0.2,2.0,3.5,Hungary,Budapest,24.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3088,Budapest,0.1,3.5,4.6,Hungary,Budapest,108.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3089,Budapest,0.3,4.0,3.9,Hungary,Budapest,414.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3090,Budapest,0.0,3.5,4.4,Hungary,Budapest,592.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3091,Budapest,0.1,3.5,4.4,Hungary,Budapest,448.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3092,Budapest,0.4,3.5,4.4,Hungary,Budapest,385.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3093,Budapest,0.1,3.5,4.1,Hungary,Budapest,14.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3094,Budapest,0.2,1.0,3.2,Hungary,Budapest,5.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hostel
3095,Budapest,0.2,3.0,4.0,Hungary,Budapest,295.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3096,Budapest,0.1,3.5,4.0,Hungary,Budapest,648.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3097,Budapest,0.3,4.0,3.7,Hungary,Budapest,903.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3099,Budapest,0.3,3.5,4.1,Hungary,Budapest,352.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3100,Budapest,0.3,3.5,4.6,Hungary,Budapest,285.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3102,Budapest,0.2,3.5,4.4,Hungary,Budapest,283.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3103,Budapest,0.2,2.0,4.5,Hungary,Budapest,53.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hostel
3104,Budapest,0.2,4.0,4.3,Hungary,Budapest,1054.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3105,Budapest,0.3,3.0,5.0,Hungary,Budapest,1.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Bed and breakfast
3106,Budapest,0.2,3.0,3.5,Hungary,Budapest,396.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3107,Budapest,0.3,4.0,4.5,Hungary,Budapest,571.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3108,Budapest,0.2,3.5,4.3,Hungary,Budapest,203.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3109,Budapest,0.2,4.0,4.3,Hungary,Budapest,512.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3110,Budapest,0.1,3.0,3.7,Hungary,Budapest,212.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3111,Budapest,0.4,4.0,4.1,Hungary,Budapest,461.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3112,Budapest,0.0,2.0,4.4,Hungary,Budapest,108.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hostel
3113,Budapest,0.1,4.0,4.4,Hungary,Budapest,707.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3114,Budapest,0.3,3.0,4.4,Hungary,Budapest,64.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Bed and breakfast
3115,Budapest,0.4,4.0,4.0,Hungary,Budapest,404.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3116,Budapest,1.1,4.0,3.9,Hungary,Budapest,14.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3117,Budapest,0.1,3.5,4.0,Hungary,Budapest,339.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3118,Budapest,0.2,1.5,2.9,Hungary,Budapest,8.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hostel
3119,Budapest,0.3,3.0,4.4,Hungary,Budapest,224.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3120,Budapest,0.3,3.0,4.1,Hungary,Budapest,258.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3121,Budapest,0.4,4.0,4.3,Hungary,Budapest,533.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3122,Budapest,0.1,5.0,4.5,Hungary,Budapest,393.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3123,Budapest,0.4,3.0,4.5,Hungary,Budapest,111.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3124,Budapest,0.1,3.5,3.7,Hungary,Budapest,143.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3125,Budapest,0.0,3.0,4.3,Hungary,Budapest,77.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3127,Budapest,1.0,3.5,4.0,Hungary,Budapest,1.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3129,Budapest,0.2,3.0,4.3,Hungary,Budapest,116.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3130,Budapest,0.1,3.0,4.3,Hungary,Budapest,238.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Apartment
3131,Budapest,0.2,4.0,3.9,Hungary,Budapest,710.0,City centre,Vaci Street,05. BelvÃ¡ros - LipÃ³tvÃ¡ros,Hotel
3132,Budapest,2.2,3.0,3.0,Hungary,Budapest,34.0,City centre,Vaci Street,Budapest,Hotel
3133,Budapest,3.0,4.0,4.0,Hungary,Budapest,129.0,City centre,Vaci Street,Budapest,Hotel
3134,Budapest,0.8,4.0,4.6,Hungary,Budapest,68.0,City centre,Vaci Street,Budapest,Hotel
3135,Budapest,2.5,4.0,3.7,Hungary,Budapest,56.0,City centre,Vaci Street,Budapest,Hotel
3136,Budapest,1.8,3.0,4.0,Hungary,Budapest,25.0,City centre,Vaci Street,Budapest,Hotel
3137,Budapest,2.9,3.0,4.0,Hungary,Budapest,55.0,City centre,Vaci Street,Budapest,Apartment
3138,Budapest,2.9,3.0,4.3,Hungary,Budapest,29.0,City centre,Vaci Street,Budapest,Hotel
3139,Budapest,0.8,4.0,4.1,Hungary,Budapest,287.0,City centre,Vaci Street,Budapest,Hotel
3140,Budapest,2.3,4.0,3.2,Hungary,Budapest,99.0,City centre,Vaci Street,Budapest,Hotel
3141,Budapest,1.3,4.0,4.0,Hungary,Budapest,91.0,City centre,Vaci Street,Budapest,Hotel
3142,Budapest,5.9,3.0,3.0,Hungary,Budapest,65.0,City centre,Vaci Street,Budapest,Bed and breakfast
3143,Budapest,2.2,4.0,4.0,Hungary,Budapest,55.0,City centre,Vaci Street,Budapest,Hotel
3144,Budapest,5.9,2.5,3.5,Hungary,Budapest,15.0,City centre,Vaci Street,Budapest,Pension
3145,Budapest,1.7,3.0,3.4,Hungary,Budapest,14.0,City centre,Vaci Street,Budapest,Hotel
3146,Budapest,3.1,5.0,3.9,Hungary,Budapest,365.0,City centre,Vaci Street,Budapest,Hotel
3147,Budapest,2.7,3.5,3.2,Hungary,Budapest,4.0,City centre,Vaci Street,Budapest,Apartment
3148,Budapest,1.2,3.0,4.3,Hungary,Budapest,74.0,City centre,Vaci Street,Castle Hill,Apartment
3149,Budapest,1.6,2.5,3.5,Hungary,Budapest,20.0,City centre,Vaci Street,Castle Hill,Hotel
3150,Budapest,1.4,4.0,4.3,Hungary,Budapest,118.0,City centre,Vaci Street,Castle Hill,Hotel
3151,Budapest,1.6,3.0,3.7,Hungary,Budapest,19.0,City centre,Vaci Street,Castle Hill,Apartment
3152,Budapest,1.0,4.0,4.4,Hungary,Budapest,337.0,City centre,Vaci Street,Castle Hill,Hotel
3153,Budapest,1.3,4.0,4.1,Hungary,Budapest,391.0,City centre,Vaci Street,Castle Hill,Hotel
3154,Budapest,1.3,5.0,4.6,Hungary,Budapest,95.0,City centre,Vaci Street,Castle Hill,Hotel
3155,Budapest,1.3,4.0,4.9,Hungary,Budapest,17.0,City centre,Vaci Street,Castle Hill,Hotel
3156,Budapest,1.5,4.0,4.0,Hungary,Budapest,62.0,City centre,Vaci Street,Castle Hill,Hotel
3157,Budapest,1.2,5.0,4.6,Hungary,Budapest,168.0,City centre,Vaci Street,Castle Hill,Hotel
3158,Budapest,1.5,4.0,4.1,Hungary,Budapest,96.0,City centre,Vaci Street,Castle Hill,Hotel
3159,Budapest,1.4,3.5,4.9,Hungary,Budapest,27.0,City centre,Vaci Street,Castle Hill,Hotel
3160,Budapest,1.5,4.0,4.5,Hungary,Budapest,30.0,City centre,Vaci Street,Castle Hill,Hotel
3161,Budapest,2.0,3.5,4.1,Hungary,Budapest,136.0,City centre,Vaci Street,Castle Hill,Hotel
3162,Budapest,1.9,2.0,4.5,Hungary,Budapest,10.0,City centre,Vaci Street,Castle Hill,Hostel
3163,Budapest,1.1,3.5,4.5,Hungary,Budapest,60.0,City centre,Vaci Street,Castle Hill,Apart-hotel
3164,Budapest,1.3,4.0,4.5,Hungary,Budapest,203.0,City centre,Vaci Street,Castle Hill,Hotel
3165,Budapest,0.6,4.0,4.0,Hungary,Budapest,101.0,City centre,Vaci Street,Erzsebetvaros,Hotel
3166,Budapest,1.4,3.0,3.5,Hungary,Budapest,82.0,City centre,Vaci Street,Erzsebetvaros,Hotel
3167,Budapest,0.6,2.0,3.5,Hungary,Budapest,98.0,City centre,Vaci Street,Erzsebetvaros,Hostel
3168,Budapest,0.7,3.0,4.1,Hungary,Budapest,186.0,City centre,Vaci Street,Erzsebetvaros,Apart-hotel
3169,Budapest,0.7,2.5,3.7,Hungary,Budapest,81.0,City centre,Vaci Street,Erzsebetvaros,Vacation home Condo
3170,Budapest,0.3,4.0,4.5,Hungary,Budapest,134.0,City centre,Vaci Street,Erzsebetvaros,Hotel
3171,Budapest,0.3,3.0,2.7,Hungary,Budapest,9.0,City centre,Vaci Street,Erzsebetvaros,Apartment
3172,Budapest,1.3,3.0,3.7,Hungary,Budapest,258.0,City centre,Vaci Street,Erzsebetvaros,Hotel
3173,Budapest,1.3,3.0,4.0,Hungary,Budapest,32.0,City centre,Vaci Street,Erzsebetvaros,Apartment
3174,Budapest,1.5,3.0,4.0,Hungary,Budapest,21.0,City centre,Vaci Street,Erzsebetvaros,Bed and breakfast
3175,Budapest,0.8,5.0,4.1,Hungary,Budapest,354.0,City centre,Vaci Street,Erzsebetvaros,Hotel
3176,Budapest,0.6,4.5,4.4,Hungary,Budapest,869.0,City centre,Vaci Street,Erzsebetvaros,Hotel
3177,Budapest,0.7,4.0,4.0,Hungary,Budapest,199.0,City centre,Vaci Street,Erzsebetvaros,Hotel
3178,Budapest,0.5,3.0,3.0,Hungary,Budapest,17.0,City centre,Vaci Street,Erzsebetvaros,Hotel
